case:concept:name,cohort,cycle_time_days,automation_ratio,total_events,is_rework,has_payment_block_removed
4508051589_00200,5,59.08958333333333,0.5,6,0,1
4508051589_00210,5,59.08958333333333,0.5,6,0,1
4508051589_00220,5,59.08958333333333,0.5,6,0,1
4508051589_00230,5,59.08958333333333,0.5,6,0,1
4508051589_00240,5,59.08958333333333,0.5,6,0,1
4508051589_00250,5,59.08958333333333,0.5,6,0,1
4508051589_00260,5,59.08958333333333,0.5,6,0,1
4508051589_00270,5,59.08958333333333,0.5,6,0,1
4508051589_00280,5,59.08958333333333,0.5,6,0,1
4508051589_00290,5,59.08958333333333,0.5,6,0,1
4508051589_00300,5,59.08958333333333,0.5,6,0,1
4508051589_00310,3,2.8270833333333334,0.0,2,0,0
4508051590_00010,0,31.065277777777776,0.2,5,0,0
4508051590_00020,0,31.065277777777776,0.2,5,0,0
4508051590_00030,0,31.065277777777776,0.2,5,0,0
4508051590_00040,0,31.065277777777776,0.2,5,0,0
4508051590_00050,0,31.065277777777776,0.2,5,0,0
4508051590_00060,0,31.065277777777776,0.2,5,0,0
4508051590_00070,0,31.065277777777776,0.2,5,0,0
4508051590_00080,0,31.065277777777776,0.2,5,0,0
4508051590_00090,0,31.065277777777776,0.2,5,0,0
4508051590_00100,0,31.065277777777776,0.2,5,0,0
4508051590_00110,0,31.065277777777776,0.2,5,0,0
4508051590_00120,0,31.065277777777776,0.2,5,0,0
4508051590_00130,0,31.065277777777776,0.2,5,0,0
4508051590_00140,0,31.065277777777776,0.2,5,0,0
4508051590_00150,0,31.065277777777776,0.2,5,0,0
4508051590_00160,0,31.065277777777776,0.2,5,0,0
4508051590_00170,0,31.065277777777776,0.2,5,0,0
4508051590_00180,0,31.065277777777776,0.2,5,0,0
4508051590_00190,0,31.065277777777776,0.2,5,0,0
4508051590_00200,0,31.065277777777776,0.1667,6,0,0
4508051590_00210,0,31.065277777777776,0.2,5,0,0
4508051590_00220,0,31.065277777777776,0.2,5,0,0
4508051590_00230,0,31.065277777777776,0.2,5,0,0
4508051590_00240,0,31.065277777777776,0.2,5,0,0
4508051590_00250,0,31.065277777777776,0.2,5,0,0
4508051590_00260,0,31.065277777777776,0.2,5,0,0
4508051590_00270,0,31.065277777777776,0.2,5,0,0
4508051590_00280,0,31.065277777777776,0.4,5,0,0
4508051590_00290,0,31.065277777777776,0.2,5,0,0
4508051590_00300,0,31.065277777777776,0.2,5,0,0
4508051590_00310,0,31.065277777777776,0.125,8,0,0
4508051590_00320,0,31.065277777777776,0.2,5,0,0
4508051590_00330,5,93.34861111111111,0.3333,6,0,1
4508051590_00340,0,31.065277777777776,0.2,5,0,0
4508051591_00010,0,37.330555555555556,0.2,5,0,0
4508051591_00020,0,37.330555555555556,0.2,5,0,0
4508051591_00030,0,37.330555555555556,0.2,5,0,0
4508051591_00040,0,37.330555555555556,0.2,5,0,0
4508051592_00010,0,59.08958333333333,0.2,5,0,0
4508051592_00020,0,59.08958333333333,0.2,5,0,0
4508051592_00030,0,59.08958333333333,0.2,5,0,0
4508051592_00040,0,59.08958333333333,0.2,5,0,0
4508051592_00050,0,59.08958333333333,0.2,5,0,0
4508051592_00060,0,59.08958333333333,0.4,5,0,0
4508051592_00070,0,59.08958333333333,0.2,5,0,0
4508051592_00080,0,59.08958333333333,0.2,5,0,0
4508051592_00090,0,59.08958333333333,0.2,5,0,0
4508051592_00100,0,93.34861111111111,0.2,5,0,0
4508051592_00110,0,59.08958333333333,0.1667,6,0,0
4508051593_00010,2,128.34444444444443,0.3846,13,1,1
4508051594_00010,0,23.305555555555557,0.2,5,0,0
4508051594_00020,0,23.305555555555557,0.2,5,0,0
4508051595_00010,0,93.34513888888888,0.2,5,0,0
4508051596_00010,0,129.66736111111112,0.6,5,0,0
4508051597_00010,0,31.059722222222224,0.2,5,0,0
4508051597_00020,0,31.059722222222224,0.2,5,0,0
4508051597_00030,0,31.059722222222224,0.2,5,0,0
4508051597_00040,0,31.059722222222224,0.2,5,0,0
4508051597_00050,0,31.059722222222224,0.2,5,0,0
4508051597_00060,0,31.059722222222224,0.2,5,0,0
4508051598_00010,0,51.265277777777776,0.2,5,0,0
4508051598_00020,0,51.265277777777776,0.1667,6,1,0
4508051598_00030,0,51.265277777777776,0.1667,6,1,0
4508051598_00040,0,51.265277777777776,0.1667,6,1,0
4508051599_00010,0,72.35763888888889,0.4,5,0,0
4508051600_00010,0,37.31944444444444,0.2,5,0,0
4508051600_00020,0,37.31944444444444,0.2,5,0,0
4508051600_00030,0,37.31944444444444,0.2,5,0,0
4508051600_00040,0,37.31944444444444,0.2,5,0,0
4508051600_00050,0,70.25555555555556,0.2,5,0,0
4508051601_00010,0,37.31875,0.2,5,0,0
4508051601_00020,0,37.31875,0.2,5,0,0
4508051601_00030,0,37.31875,0.2,5,0,0
4508051602_00010,0,93.33333333333333,0.2,5,0,0
4508051602_00020,0,93.33402777777778,0.2,5,0,0
4508051603_00010,2,101.03472222222223,0.1429,7,1,0
4508051604_00010,0,23.290972222222223,0.2,5,0,0
4508051604_00020,0,23.290972222222223,0.2,5,0,0
4508051604_00030,0,23.290972222222223,0.2,5,0,0
4508051604_00040,0,23.290972222222223,0.2,5,0,0
4508051604_00050,0,23.290972222222223,0.2,5,0,0
4508051605_00010,5,93.3326388888889,0.1667,6,0,1
4508051606_00010,0,72.35347222222222,0.3333,6,0,0
4508051607_00010,5,93.33333333333333,0.125,8,1,1
4508051608_00010,5,93.33194444444445,0.3333,6,0,1
4508051609_00010,5,49.27986111111111,0.1667,6,0,1
4508051610_00010,2,49.27916666666667,0.1667,12,1,1
4508051611_00010,0,72.35138888888889,0.1429,7,1,0
4508051612_00010,0,129.65277777777777,0.4,5,0,0
4508051612_00020,0,129.65277777777777,0.4,5,0,0
4508051612_00030,0,129.65277777777777,0.4,5,0,0
4508051612_00040,5,129.65277777777777,0.2857,7,1,1
4508051612_00050,0,129.65277777777777,0.4,5,0,0
4508051612_00060,0,129.65277777777777,0.4,5,0,0
4508051612_00070,0,129.65277777777777,0.4,5,0,0
4508051612_00080,5,129.65277777777777,0.3333,6,0,1
4508051612_00090,0,129.65277777777777,0.4,5,0,0
4508051612_00100,0,129.65277777777777,0.4,5,0,0
4508051612_00110,0,129.65277777777777,0.4,5,0,0
4508051612_00120,0,129.65277777777777,0.4,5,0,0
4508051612_00130,5,129.65277777777777,0.3333,6,0,1
4508051612_00140,0,129.65277777777777,0.4,5,0,0
4508051612_00150,0,129.65277777777777,0.4,5,0,0
4508051612_00160,0,129.65277777777777,0.4,5,0,0
4508051612_00170,0,129.65277777777777,0.4,5,0,0
4508051612_00180,0,129.65277777777777,0.4,5,0,0
4508051612_00190,0,129.65277777777777,0.4,5,0,0
4508051612_00200,0,129.65277777777777,0.4,5,0,0
4508051612_00210,0,129.65277777777777,0.4,5,0,0
4508051612_00220,0,129.65277777777777,0.4,5,0,0
4508051612_00230,0,129.65277777777777,0.4,5,0,0
4508051612_00240,0,129.65277777777777,0.4,5,0,0
4508051612_00250,5,129.65277777777777,0.3333,6,0,1
4508051612_00260,5,129.65277777777777,0.3333,6,0,1
4508051612_00270,5,129.65277777777777,0.3333,6,0,1
4508051612_00280,5,129.65277777777777,0.3333,6,0,1
4508051612_00290,5,129.65277777777777,0.3333,6,0,1
4508051612_00300,5,129.65277777777777,0.3333,6,0,1
4508051612_00310,5,129.65277777777777,0.3333,6,0,1
4508051612_00320,5,129.65277777777777,0.3333,6,0,1
4508051612_00330,5,129.65277777777777,0.3333,6,0,1
4508051612_00340,5,129.65277777777777,0.3333,6,0,1
4508051612_00350,5,129.65277777777777,0.3333,6,0,1
4508051612_00360,5,129.65277777777777,0.3333,6,0,1
4508051612_00370,5,129.65277777777777,0.3333,6,0,1
4508051612_00380,5,129.65277777777777,0.3333,6,0,1
4508051612_00390,5,129.65277777777777,0.3333,6,0,1
4508051612_00400,5,129.65277777777777,0.3333,6,0,1
4508051612_00410,5,129.65277777777777,0.3333,6,0,1
4508051612_00420,5,129.65277777777777,0.3333,6,0,1
4508051612_00430,5,129.65277777777777,0.3333,6,0,1
4508051612_00440,5,129.65277777777777,0.3333,6,0,1
4508051612_00450,5,129.65277777777777,0.3333,6,0,1
4508051612_00460,5,129.65277777777777,0.3333,6,0,1
4508051612_00470,5,129.65277777777777,0.3333,6,0,1
4508051612_00480,5,129.65277777777777,0.3333,6,0,1
4508051612_00490,1,0.1736111111111111,0.0,3,1,0
4508051612_00500,5,129.65277777777777,0.3333,6,0,1
4508051612_00510,5,129.65277777777777,0.3333,6,0,1
4508051612_00520,5,129.65277777777777,0.3333,6,0,1
4508051612_00530,5,129.65277777777777,0.3333,6,0,1
4508051612_00540,5,129.65277777777777,0.3333,6,0,1
4508051612_00550,5,129.65277777777777,0.3333,6,0,1
4508051612_00560,5,129.65277777777777,0.3333,6,0,1
4508051612_00570,5,129.65277777777777,0.3333,6,0,1
4508051612_00580,5,129.65277777777777,0.3333,6,0,1
4508051612_00590,2,129.65277777777777,0.3333,9,1,1
4508051612_00600,5,129.65277777777777,0.3333,6,0,1
4508051612_00610,5,129.65277777777777,0.3333,6,0,1
4508051612_00620,5,129.65277777777777,0.3333,6,0,1
4508051612_00630,5,129.65277777777777,0.3333,6,0,1
4508051613_00001,0,129.6513888888889,0.6667,6,0,0
4508051614_00001,0,129.6513888888889,0.6667,6,0,0
4508051615_00001,0,129.6513888888889,0.6667,6,0,0
4508051616_00001,0,129.6513888888889,0.6667,6,0,0
4508051617_00001,1,93.32847222222222,0.375,8,1,0
4508051618_00001,5,129.6513888888889,0.5714,7,0,1
4508051619_00001,0,129.6513888888889,0.6667,6,0,0
4508051620_00010,5,31.04513888888889,0.3333,6,0,1
4508051620_00020,5,31.04513888888889,0.3333,6,0,1
4508051620_00030,5,31.04513888888889,0.3333,6,0,1
4508051621_00010,0,129.65069444444444,0.4,5,0,0
4508051621_00020,0,129.65069444444444,0.4,5,0,0
4508051621_00030,0,129.65069444444444,0.4,5,0,0
4508051621_00040,0,129.65069444444444,0.4,5,0,0
4508051622_00010,0,129.65069444444444,0.4,5,0,0
4508051623_00010,1,63.95625,0.0,2,1,0
4508051624_00010,0,129.64930555555554,0.2857,7,1,0
4508051625_00010,5,129.64930555555554,0.5,6,0,1
4508051626_00010,0,93.32638888888889,0.1667,6,1,0
4508051627_00010,0,129.6486111111111,0.4,5,0,0
4508051628_00010,0,129.64791666666667,0.4,5,0,0
4508051629_00010,0,129.6472222222222,0.3333,6,1,0
4508051630_00001,0,129.6472222222222,0.6667,6,0,0
4508051631_00010,0,93.32430555555555,0.1667,6,1,0
4508051632_00010,0,93.3236111111111,0.1667,6,1,0
4508051633_00010,1,63.952777777777776,0.0,2,1,0
4508051634_00010,0,31.040277777777778,0.1667,6,0,0
4508051634_00020,0,31.040277777777778,0.2,5,0,0
4508051635_00010,0,59.06458333333333,0.4,5,0,0
4508051636_00010,0,129.64513888888888,0.4,5,0,0
4508051637_00010,0,101.02291666666666,0.2,5,0,0
4508051638_00010,0,38.700694444444444,0.1667,6,0,0
4508051638_00020,0,38.700694444444444,0.1667,6,0,0
4508051638_00030,0,38.700694444444444,0.1667,6,0,0
4508051638_00040,0,38.700694444444444,0.1667,6,0,0
4508051638_00050,5,31.435416666666665,0.2857,7,0,1
4508051639_00010,0,129.64027777777778,0.3333,6,1,0
4508051640_00010,0,38.701388888888886,0.1429,7,1,0
4508051641_00010,0,93.31527777777778,0.2,5,0,0
4508051642_00010,0,93.31458333333333,0.2,5,0,0
4508051643_00010,0,72.73958333333333,0.1667,6,0,0
4508051643_00020,0,72.33541666666666,0.1667,6,1,0
4508051643_00030,0,72.33541666666666,0.1667,6,1,0
4508051644_00010,0,59.05486111111111,0.2,5,0,0
4508051645_00010,0,129.63472222222222,0.4,5,0,0
4508051645_00020,0,129.63472222222222,0.4,5,0,0
4508051645_00030,0,129.63472222222222,0.4,5,0,0
4508051645_00040,0,129.63472222222222,0.3333,6,1,0
4508051645_00050,0,129.63472222222222,0.2857,7,1,0
4508051645_00060,0,129.63472222222222,0.2857,7,1,0
4508051645_00070,0,129.63472222222222,0.2857,7,1,0
4508051645_00080,0,131.04097222222222,0.25,8,1,0
4508051645_00090,0,132.04097222222222,0.25,8,1,0
4508051645_00100,0,129.63472222222222,0.25,8,1,0
4508051645_00110,0,129.63333333333333,0.4,5,0,0
4508051645_00120,0,129.63333333333333,0.4,5,0,0
4508051645_00130,0,129.63333333333333,0.4,5,0,0
4508051645_00140,0,129.63333333333333,0.4,5,0,0
4508051645_00150,0,129.63333333333333,0.4,5,0,0
4508051645_00160,0,129.63333333333333,0.4,5,0,0
4508051645_00170,2,129.63333333333333,0.375,8,1,0
4508051645_00180,0,129.63333333333333,0.4,5,0,0
4508051646_00010,0,129.63333333333333,0.4,5,0,0
4508051647_00010,0,59.05,0.3333,6,1,0
4508051648_00010,0,72.32916666666667,0.2222,9,0,0
4508051649_00010,0,59.048611111111114,0.2,5,0,0
4508051650_00010,5,129.6298611111111,0.2857,7,0,1
4508051651_00010,5,65.31527777777778,0.1429,7,0,1
4508051651_00020,5,65.31527777777778,0.1429,7,0,1
4508051651_00030,5,65.31527777777778,0.1429,7,0,1
4508051651_00040,5,65.31527777777778,0.1429,7,0,1
4508051651_00050,5,65.31527777777778,0.1429,7,0,1
4508051651_00060,5,65.31527777777778,0.1429,7,0,1
4508051651_00070,5,65.31527777777778,0.1429,7,0,1
4508051651_00080,5,65.31527777777778,0.1429,7,0,1
4508051651_00090,5,93.30694444444444,0.1429,7,0,1
4508051651_00100,5,93.30694444444444,0.0909,11,0,1
4508051651_00110,5,93.30694444444444,0.1429,7,0,1
4508051651_00120,5,93.30694444444444,0.1429,7,0,1
4508051651_00130,5,93.30694444444444,0.1429,7,0,1
4508051651_00140,5,93.30694444444444,0.1429,7,0,1
4508051652_00010,5,65.31458333333333,0.1429,7,0,1
4508051652_00020,5,65.31458333333333,0.1429,7,0,1
4508051652_00030,5,65.31458333333333,0.1429,7,0,1
4508051652_00040,5,65.31458333333333,0.1429,7,0,1
4508051652_00050,5,93.30625,0.1429,7,0,1
4508051652_00060,5,93.30625,0.1429,7,0,1
4508051652_00070,5,93.30625,0.1429,7,0,1
4508051652_00080,5,93.30625,0.1429,7,0,1
4508051652_00090,1,8.425,0.0,3,1,0
4508051652_00100,1,8.425,0.0,3,1,0
4508051652_00110,1,8.425,0.0,3,1,0
4508051652_00120,5,93.30625,0.1429,7,0,1
4508051653_00010,0,101.00555555555556,0.1667,6,0,0
4508051653_00020,0,101.00555555555556,0.1667,6,0,0
4508051653_00030,0,72.3236111111111,0.1667,6,0,0
4508051653_00040,0,72.3236111111111,0.1667,6,0,0
4508051653_00050,0,72.3236111111111,0.1667,6,0,0
4508051653_00060,0,72.3236111111111,0.1667,6,0,0
4508051653_00070,0,72.3236111111111,0.125,8,0,0
4508051653_00080,0,72.3236111111111,0.1667,6,0,0
4508051653_00090,0,72.3236111111111,0.1667,6,0,0
4508051653_00100,0,72.3236111111111,0.1667,6,0,0
4508051653_00110,0,72.3236111111111,0.125,8,0,0
4508051653_00120,0,72.3236111111111,0.1667,6,0,0
4508051653_00130,0,72.3236111111111,0.1667,6,0,0
4508051653_00140,0,72.3236111111111,0.1667,6,0,0
4508051653_00150,0,72.3236111111111,0.1667,6,0,0
4508051653_00160,5,72.3236111111111,0.1429,7,0,1
4508051653_00170,0,101.00555555555556,0.1667,6,0,0
4508051653_00180,0,101.00555555555556,0.1429,7,1,0
4508051654_00010,3,0.0,0.0,1,0,0
4508051655_00010,0,93.30208333333333,0.4,5,0,0
4508051656_00010,0,93.30208333333333,0.4,5,0,0
4508051657_00010,0,101.00416666666666,0.2,5,0,0
4508051657_00020,5,101.00416666666666,0.1667,6,0,1
4508051657_00030,0,101.00416666666666,0.2,5,0,0
4508051657_00040,5,101.00416666666666,0.1667,6,0,1
4508051658_00010,5,129.6236111111111,0.375,8,1,1
4508051659_00010,0,59.03958333333333,0.2,5,0,0
4508051659_00020,0,59.03958333333333,0.2,5,0,0
4508051659_00030,1,31.221527777777776,0.0,2,1,0
4508051659_00040,1,31.22222222222222,0.0,2,1,0
4508051659_00050,1,31.222916666666666,0.0,2,1,0
4508051659_00060,1,31.15277777777778,0.0,2,1,0
4508051659_00070,1,31.15277777777778,0.0,2,1,0
4508051659_00080,0,59.03958333333333,0.2,5,0,0
4508051659_00090,0,59.03958333333333,0.2,5,0,0
4508051659_00100,0,59.03958333333333,0.2,5,0,0
4508051659_00110,0,59.03958333333333,0.2,5,0,0
4508051659_00120,1,31.21875,0.0,2,1,0
4508051659_00130,1,31.22013888888889,0.0,2,1,0
4508051659_00140,1,31.22013888888889,0.0,2,1,0
4508051659_00150,0,101.0,0.1429,7,1,0
4508051659_00160,1,31.152083333333334,0.0,2,1,0
4508051659_00170,0,59.03958333333333,0.1667,6,1,0
4508051659_00180,1,31.220833333333335,0.0,2,1,0
4508051660_00010,0,101.0,0.2,5,0,0
4508051661_00010,0,135.27777777777777,0.2,5,0,0
4508051662_00010,0,93.29583333333333,0.3333,6,0,0
4508051663_00010,0,93.29444444444445,0.3333,6,0,0
4508051664_00010,0,93.29375,0.2857,7,1,0
4508051665_00010,0,93.29375,0.2857,7,1,0
4508051666_00010,0,93.29305555555555,0.2,10,1,0
4508051667_00010,3,16.477083333333333,0.0,2,0,0
4508051668_00010,5,93.2923611111111,0.25,8,1,1
4508051669_00010,5,72.3125,0.125,8,1,1
4508051669_00020,5,72.3125,0.1429,7,0,1
4508051669_00030,5,72.3125,0.1429,7,0,1
4508051669_00040,5,72.3125,0.1429,7,0,1
4508051669_00050,5,72.3125,0.1429,7,0,1
4508051669_00060,5,72.3125,0.1429,7,0,1
4508051670_00010,1,0.008333333333333333,0.0,2,1,0
4508051671_00010,0,59.02916666666667,0.2,5,0,0
4508051672_00010,5,19.99861111111111,0.1667,6,0,1
4508051673_00010,5,31.004166666666666,0.1667,6,0,1
4508051674_00010,5,93.28680555555556,0.2857,7,0,1
4508051675_00010,5,93.28541666666666,0.2857,7,0,1
4508051676_00010,0,72.30555555555556,0.2,5,0,0
4508051677_00010,3,29.154166666666665,0.0,2,0,0
4508051678_00010,0,93.71944444444445,0.1111,9,1,0
4508051678_00020,1,0.08055555555555556,0.0,2,1,0
4508051679_00010,1,0.19583333333333333,0.0,2,1,0
4508051680_00010,0,72.29861111111111,0.2,5,0,0
4508051681_00010,0,100.9798611111111,0.2,5,0,0
4508051681_00020,0,100.9798611111111,0.2,5,0,0
4508051682_00010,5,79.24861111111112,0.2857,7,1,1
4508051683_00010,2,13.864583333333334,0.0,4,1,0
4508051683_00020,2,13.864583333333334,0.0,4,1,0
4508051684_00010,0,100.97222222222223,0.2,5,0,0
4508051685_00010,1,0.001388888888888889,0.0,2,1,0
4508051685_00020,1,0.001388888888888889,0.0,2,1,0
4508051686_00010,0,72.28888888888889,0.2,5,0,0
4508051687_00010,0,59.00625,0.2,5,0,0
4508051688_00010,5,30.979861111111113,0.1667,6,0,1
4508051689_00010,0,93.25625,0.2,5,0,0
4508051690_00010,0,100.95416666666667,0.4,5,0,0
4508051691_00010,0,58.99305555555556,0.2,5,0,0
4508051691_00020,0,58.99305555555556,0.2,5,0,0
4508051691_00030,0,58.99305555555556,0.2,5,0,0
4508051691_00040,0,58.99305555555556,0.2,5,0,0
4508051691_00050,0,58.99305555555556,0.2,5,0,0
4508051691_00060,0,58.99305555555556,0.2,5,0,0
4508051691_00070,0,58.99305555555556,0.2,5,0,0
4508051691_00080,0,58.99305555555556,0.125,8,1,0
4508051691_00090,0,58.99305555555556,0.2,5,0,0
4508051691_00100,0,58.99305555555556,0.2,5,0,0
4508051691_00110,0,58.99305555555556,0.2,5,0,0
4508051691_00120,0,58.99305555555556,0.2,5,0,0
4508051691_00130,0,58.99305555555556,0.125,8,0,0
4508051691_00140,2,108.27638888888889,0.2222,9,0,0
4508051691_00150,0,58.99305555555556,0.2,5,0,0
4508051691_00160,0,58.99305555555556,0.2,5,0,0
4508051691_00170,0,58.99305555555556,0.2,5,0,0
4508051691_00180,0,58.99305555555556,0.2,5,0,0
4508051691_00190,0,58.99305555555556,0.2,5,0,0
4508051691_00200,0,58.99305555555556,0.2,5,0,0
4508051691_00210,0,58.99305555555556,0.2,5,0,0
4508051691_00220,0,58.99305555555556,0.2,5,0,0
4508051691_00230,0,58.97638888888889,0.2,5,0,0
4508051691_00240,0,58.97638888888889,0.2,5,0,0
4508051691_00250,0,58.97638888888889,0.2,5,0,0
4508051691_00260,0,58.97638888888889,0.2,5,0,0
4508051691_00270,0,58.97638888888889,0.2,5,0,0
4508051691_00280,0,58.97638888888889,0.2,5,0,0
4508051691_00290,0,58.97638888888889,0.2,5,0,0
4508051691_00300,0,58.97638888888889,0.2,5,0,0
4508051691_00310,0,58.97638888888889,0.2,5,0,0
4508051691_00320,0,58.97638888888889,0.2,5,0,0
4508051691_00330,0,58.97638888888889,0.2,5,0,0
4508051691_00340,0,58.97638888888889,0.2,5,0,0
4508051691_00350,0,58.97638888888889,0.2,5,0,0
4508051691_00360,0,58.97638888888889,0.2,5,0,0
4508051691_00370,0,58.97638888888889,0.2,5,0,0
4508051691_00380,0,58.97638888888889,0.2,5,0,0
4508051691_00390,0,58.97638888888889,0.2,5,0,0
4508051691_00400,0,58.97638888888889,0.2,5,0,0
4508051691_00410,0,58.97638888888889,0.2,5,0,0
4508051691_00420,0,58.97638888888889,0.2,5,0,0
4508051691_00430,0,58.97638888888889,0.2,5,0,0
4508051691_00440,0,58.959722222222226,0.2,5,0,0
4508051691_00450,0,58.959722222222226,0.2,5,0,0
4508051691_00460,0,58.959722222222226,0.2,5,0,0
4508051691_00470,0,58.959722222222226,0.2,5,0,0
4508051691_00480,0,58.959722222222226,0.2,5,0,0
4508051691_00490,0,58.959722222222226,0.2,5,0,0
4508051691_00500,0,58.959722222222226,0.2,5,0,0
4508051691_00510,0,58.959722222222226,0.2,5,0,0
4508051691_00520,0,58.959722222222226,0.2,5,0,0
4508051691_00530,0,58.959722222222226,0.2,5,0,0
4508051691_00540,0,58.893055555555556,0.2,5,0,0
4508051691_00550,0,58.893055555555556,0.2,5,0,0
4508051691_00560,0,58.893055555555556,0.2,5,0,0
4508051691_00570,0,58.893055555555556,0.1429,7,0,0
4508051691_00580,0,58.893055555555556,0.2,5,0,0
4508051691_00590,0,58.893055555555556,0.2,5,0,0
4508051691_00600,0,58.893055555555556,0.2,5,0,0
4508051691_00610,0,58.893055555555556,0.2,5,0,0
4508051691_00620,0,58.893055555555556,0.2,5,0,0
4508051691_00630,0,58.893055555555556,0.2,5,0,0
4508051691_00640,0,58.893055555555556,0.2,5,0,0
4508051691_00650,0,58.893055555555556,0.2,5,0,0
4508051691_00660,0,58.893055555555556,0.2,5,0,0
4508051691_00670,0,58.893055555555556,0.2,5,0,0
4508051691_00680,0,58.893055555555556,0.2,5,0,0
4508051691_00690,0,58.893055555555556,0.2,5,0,0
4508051691_00700,0,58.893055555555556,0.2,5,0,0
4508051691_00710,0,58.893055555555556,0.2,5,0,0
4508051691_00720,0,58.893055555555556,0.2,5,0,0
4508051691_00730,0,58.893055555555556,0.2,5,0,0
4508051691_00740,0,58.893055555555556,0.2,5,0,0
4508051691_00750,0,58.893055555555556,0.2,5,0,0
4508051691_00760,0,58.893055555555556,0.2,5,0,0
4508051691_00770,0,58.893055555555556,0.2,5,0,0
4508051691_00780,0,58.893055555555556,0.2,5,0,0
4508051691_00790,0,58.893055555555556,0.2,5,0,0
4508051691_00800,0,58.893055555555556,0.1667,6,0,0
4508051691_00810,0,58.893055555555556,0.2,5,0,0
4508051691_00820,0,58.893055555555556,0.2,5,0,0
4508051692_00010,0,93.25069444444445,0.4,5,0,0
4508051693_00010,0,58.99027777777778,0.2,5,0,0
4508051694_00010,0,93.24583333333334,0.2,5,0,0
4508051695_00001,3,0.0,0.0,1,0,0
4508051696_00001,0,30.961805555555557,0.3333,6,0,0
4508051697_00010,0,93.24166666666666,0.2,5,0,0
4508051698_00010,0,100.94236111111111,0.4,5,0,0
4508051698_00020,0,100.94236111111111,0.4,5,0,0
4508051698_00030,0,100.94236111111111,0.4286,7,0,0
4508051698_00040,0,100.94236111111111,0.4,5,0,0
4508051698_00050,0,100.94236111111111,0.4,5,0,0
4508051698_00060,0,100.94236111111111,0.4,5,0,0
4508051698_00070,0,100.94236111111111,0.4,5,0,0
4508051698_00080,0,100.94236111111111,0.4,5,0,0
4508051698_00090,0,100.94236111111111,0.4,5,0,0
4508051698_00100,0,100.94236111111111,0.4,5,0,0
4508051698_00110,0,100.94236111111111,0.4,5,0,0
4508051699_00010,0,93.23333333333333,0.2,5,0,0
4508051699_00020,0,93.23333333333333,0.2,5,0,0
4508051700_00010,0,135.20902777777778,0.2,5,0,0
4508051700_00020,1,0.11597222222222223,0.0,2,1,0
4508051701_00010,0,100.93194444444444,0.2,5,0,0
4508051701_00020,0,100.93194444444444,0.2,5,0,0
4508051701_00030,0,100.93194444444444,0.2,5,0,0
4508051701_00040,0,100.93194444444444,0.2,5,0,0
4508051701_00050,0,100.93194444444444,0.2,5,0,0
4508051702_00010,0,100.93263888888889,0.4,5,0,0
4508051702_00020,0,100.93263888888889,0.4,5,0,0
4508051702_00030,0,100.93263888888889,0.4,5,0,0
4508051702_00040,0,100.93263888888889,0.4,5,0,0
4508051703_00010,1,0.1375,0.0,2,1,0
4508051704_00010,0,100.9263888888889,0.2,5,0,0
4508051705_00010,0,93.22430555555556,0.2,5,0,0
4508051705_00020,0,93.22430555555556,0.2,5,0,0
4508051706_00010,5,72.24444444444444,0.1667,6,0,1
4508051706_00020,1,6.1819444444444445,0.0,2,1,0
4508051706_00030,5,72.24444444444444,0.1667,6,0,1
4508051707_00010,0,100.925,0.2,5,0,0
4508051708_00010,0,93.22152777777778,0.2,5,0,0
4508051709_00010,0,51.15138888888889,0.2,5,0,0
4508051710_00010,0,72.24236111111111,0.2,5,0,0
4508051711_00010,0,93.21875,0.4,5,0,0
4508051712_00010,0,93.21319444444444,0.2,5,0,0
4508051712_00020,0,93.21319444444444,0.2,5,0,0
4508051713_00010,0,30.927083333333332,0.4,5,0,0
4508051713_00020,0,30.927083333333332,0.4,5,0,0
4508051713_00030,0,30.927083333333332,0.4,5,0,0
4508051714_00010,5,9.06875,0.3333,6,0,1
4508051714_00020,5,9.06875,0.3333,6,0,1
4508051714_00030,5,9.06875,0.3333,6,0,1
4508051714_00040,5,9.06875,0.3333,6,0,1
4508051715_00010,3,2.8354166666666667,0.0,3,1,0
4508051715_00020,3,2.8354166666666667,0.0,2,0,0
4508051715_00030,3,2.8354166666666667,0.0,2,0,0
4508051716_00010,0,72.1986111111111,0.25,8,1,0
4508051716_00020,0,72.1986111111111,0.25,8,1,0
4508051716_00030,0,72.1986111111111,0.4,5,0,0
4508051716_00040,0,72.1986111111111,0.4,5,0,0
4508051716_00050,3,0.14930555555555555,0.5,2,0,0
4508051717_00010,5,135.15347222222223,0.2857,7,1,1
4508051717_00020,5,135.15347222222223,0.2857,7,1,1
4508051718_00010,0,100.87847222222223,0.2,5,0,0
4508051719_00010,0,49.12083333333333,0.2,5,0,0
4508051719_00020,0,49.12083333333333,0.2,5,0,0
4508051720_00010,0,72.19305555555556,0.2,5,0,0
4508051721_00010,2,72.18541666666667,0.1111,9,1,0
4508051721_00020,0,72.18541666666667,0.125,8,1,0
4508051721_00030,0,72.18541666666667,0.2,5,0,0
4508051721_00040,0,72.18541666666667,0.2,5,0,0
4508051721_00050,0,72.18541666666667,0.2,5,0,0
4508051722_00010,0,93.15833333333333,0.2,5,0,0
4508051723_00010,0,93.15416666666667,0.2,5,0,0
4508051724_00010,0,93.15,0.2,5,0,0
4508051725_00010,5,129.47222222222223,0.5,6,0,1
